Room ID;Name;Host ID;Neighbourhood;Room type;Room Price;Minimum nights;Number of reviews;Date last review;Number of reviews per month;Rooms rent by the host;Availibility;Updated Date;City;Country;Coordinates;Location
41210810;Penuelas apt.;323022401;Acacias;Entire home/apt;47;1;6;2020-03-10;1.03;1;364;2020-07-17;Madrid;Spain;40.400089293186404, -3.7040379692070484;Spain, Madrid, Acacias
41251662;Vanrays - Hermoso Apartamento - Céntrico;22321820;Embajadores;Entire home/apt;80;3;2;2020-02-04;0.34;20;365;2020-07-17;Madrid;Spain;40.40980906660652, -3.6995700740084163;Spain, Madrid, Embajadores
41257319;Atocha;151897478;Atocha;Shared room;50;1;0;;;1;180;2020-07-17;Madrid;Spain;40.398846703637986, -3.682220670739159;Spain, Madrid, Atocha
41307914;Habitación amplia cerca del Wanda metro y bus;324222052;Simancas;Private room;52;1;2;2020-02-03;0.36;1;90;2020-07-17;Madrid;Spain;40.435041323789086, -3.6129738081392184;Spain, Madrid, Simancas
41333147;Modern studio for 2 in Manoteras;46727697;Valdefuentes;Entire home/apt;45;1;3;2020-04-01;0.56;2;153;2020-07-17;Madrid;Spain;40.48601443988676, -3.6663766873424244;Spain, Madrid, Valdefuentes
41367875;Bright&Modern 2-Bedroom Apartment in Centro,Madrid;323539219;Justicia;Entire home/apt;94;2;0;;;2;45;2020-07-17;Madrid;Spain;40.42293610575844, -3.699560059711151;Spain, Madrid, Justicia
41388792;Cozy apartment in Malasaña!;9867871;Universidad;Entire home/apt;45;1;2;2020-02-29;0.39;1;0;2020-07-17;Madrid;Spain;40.42449624630779, -3.7044228238795793;Spain, Madrid, Universidad
41416351;Chic apartment in the Lavapiés neighborhood-Madrid;321188851;Embajadores;Entire home/apt;70;3;4;2020-03-08;0.71;1;0;2020-07-17;Madrid;Spain;40.40909118478594, -3.6980435935832037;Spain, Madrid, Embajadores
41446477;ACOGEDORA HABITACIÓN COMPARTIDA CENTRO DE MADRID;325651398;Universidad;Shared room;13;1;7;2020-03-13;1.29;17;365;2020-07-17;Madrid;Spain;40.422204630930864, -3.705917733726105;Spain, Madrid, Universidad
41454373;Prime Location. 2 joined lux apartments in c/Mayor;220729063;Sol;Entire home/apt;227;1;1;2020-03-01;0.22;4;0;2020-07-17;Madrid;Spain;40.41511985301035, -3.707598236904461;Spain, Madrid, Sol
41523929;Apartamento Nuria Retiro.;83448286;Ibiza;Entire home/apt;86;90;2;2020-03-08;0.44;1;14;2020-07-17;Madrid;Spain;40.42011057920109, -3.6758789422142018;Spain, Madrid, Ibiza
41555103;HABITACIÓN FEMENINA COMPARTIDA/SHARED FEMALE ROOM;325651398;Universidad;Shared room;13;1;1;2020-01-18;0.16;17;365;2020-07-17;Madrid;Spain;40.42074482580332, -3.7043199024639013;Spain, Madrid, Universidad
41566407;Madrid Centric VI by Madflats Collection;112373304;Embajadores;Entire home/apt;145;1;0;;;60;345;2020-07-17;Madrid;Spain;40.41132574812887, -3.7027425777162084;Spain, Madrid, Embajadores
41575682;Habitación privada barrio de la Concepción;323008674;Concepción;Private room;115;1;0;;;1;90;2020-07-17;Madrid;Spain;40.43751020741579, -3.650775956525985;Spain, Madrid, Concepción
41656370;Casa céntrica pleno centro el retiro;151957717;Niño Jesús;Private room;50;2;1;2020-01-28;0.17;1;0;2020-07-17;Madrid;Spain;40.40957021335784, -3.6722726111509085;Spain, Madrid, Niño Jesús
41659026;Casa individual en Usera;328716001;Moscardó;Entire home/apt;100;2;1;2020-03-13;0.23;1;179;2020-07-17;Madrid;Spain;40.3886949135705, -3.7096579746974823;Spain, Madrid, Moscardó
41665580;Habitación espaciosa en Madrid;250366118;San Andrés;Private room;48;1;0;;;1;180;2020-07-17;Madrid;Spain;40.34358213864582, -3.7117063456411903;Spain, Madrid, San Andrés
41683422;Art studio 2 with garden in Latina 3pax AC WiFi;328216085;Puerta del Angel;Entire home/apt;35;3;4;2020-03-07;0.69;3;148;2020-07-17;Madrid;Spain;40.4060321875045, -3.7414692042599746;Spain, Madrid, Puerta del Angel
41747536;Elegant and Central El Retiro;329743528;Jerónimos;Entire home/apt;155;1;0;;;1;91;2020-07-17;Madrid;Spain;40.407523940322434, -3.68369803672313;Spain, Madrid, Jerónimos
41765349;Piso en Bravo Murillo;329944767;Berruguete;Private room;40;1;0;;;1;69;2020-07-17;Madrid;Spain;40.4544847942292, -3.7028870108918714;Spain, Madrid, Berruguete
41808781;Luminoso Estudio en el Barrio de Salamanca;102196656;Guindalera;Entire home/apt;5000;1;1;2020-02-23;0.2;36;166;2020-07-17;Madrid;Spain;40.43468779707935, -3.667151527455973;Spain, Madrid, Guindalera
41869265;The best Room Atocha downtown Madrid first floor;331087133;Palos de Moguer;Private room;25;1;2;2020-03-03;0.4;3;0;2020-07-17;Madrid;Spain;40.403540616587826, -3.6919540618039544;Spain, Madrid, Palos de Moguer
41896658;(NEW) Stilish 3BR apartment in Salamanca neighb.;99018982;Castellana;Entire home/apt;123;1;2;2020-02-08;0.36;107;1;2020-07-17;Madrid;Spain;40.43501090043508, -3.6841534110942806;Spain, Madrid, Castellana
41900246;Mola Holidays Japones;330621039;Sol;Entire home/apt;60;1;1;2020-07-11;1.0;6;159;2020-07-17;Madrid;Spain;40.41989074089864, -3.7010827079098885;Spain, Madrid, Sol
41900511;Habitación espaciosa y luminosa;331331929;Rejas;Private room;50;2;0;;;2;365;2020-07-17;Madrid;Spain;40.44594526481633, -3.5749776207985806;Spain, Madrid, Rejas
41970583;Premium;331653653;Embajadores;Private room;400;1;0;;;6;365;2020-07-17;Madrid;Spain;40.409025347727436, -3.693675037319012;Spain, Madrid, Embajadores
42056078;ESTUDIO SOL 102;39362213;Sol;Entire home/apt;300;1;0;;;27;289;2020-07-17;Madrid;Spain;40.41637342120758, -3.7049843025350144;Spain, Madrid, Sol
42057955;(NEW) Cozy studio in the heart of the city w/ wifi;99018982;Palacio;Entire home/apt;49;1;0;;;107;365;2020-07-17;Madrid;Spain;40.40971939434768, -3.7133434814809547;Spain, Madrid, Palacio
42083703;Alquiler de habitación en zona norte de madrid;76120967;Valverde;Private room;35;1;0;;;2;0;2020-07-17;Madrid;Spain;40.491868883749355, -3.696667028663909;Spain, Madrid, Valverde
42091987;Cómoda y simpática;138441654;Moscardó;Private room;29;1;4;2020-03-01;0.75;2;320;2020-07-17;Madrid;Spain;40.38943933754367, -3.703285537855332;Spain, Madrid, Moscardó
42107896;Amazing apartment in Sol;11233926;Cortes;Entire home/apt;100;1;5;2020-07-08;1.01;21;1;2020-07-17;Madrid;Spain;40.413804212467966, -3.7021870987072254;Spain, Madrid, Cortes
42170020;Centro Madrid;177513370;Palos de Moguer;Private room;31;3;0;;;8;289;2020-07-17;Madrid;Spain;40.40460206913068, -3.6918307758237456;Spain, Madrid, Palos de Moguer
42173176;Cozy appartement in the Centro of Madrid.;308306015;Embajadores;Entire home/apt;75;2;1;2020-03-02;0.22;1;0;2020-07-17;Madrid;Spain;40.40862992150381, -3.7033659863301063;Spain, Madrid, Embajadores
42192868;Apartamento Tina Retiro - Apartment Retiro Park 3p;335019744;Ibiza;Entire home/apt;40;2;3;2020-06-13;0.57;1;260;2020-07-17;Madrid;Spain;40.417188071945645, -3.677219484819907;Spain, Madrid, Ibiza
42201184;Suite ATOCHA Street Apartamento de lujo;106947145;Embajadores;Entire home/apt;168;1;0;;;25;365;2020-07-17;Madrid;Spain;40.410232592676394, -3.6930107868015143;Spain, Madrid, Embajadores
42220007;Encantador Apartamento en Chueca junto a Gran Vía;40877988;Justicia;Entire home/apt;95;2;1;2020-04-04;0.28;61;122;2020-07-17;Madrid;Spain;40.42113246841047, -3.697731019899745;Spain, Madrid, Justicia
42230047;ATOCHA № H2双人间 空调房间 配备:两张单人床+独立衣帽间;106947145;Embajadores;Private room;49;2;1;2020-02-17;0.2;25;365;2020-07-17;Madrid;Spain;40.40866095993548, -3.694285319145668;Spain, Madrid, Embajadores
42238027;NEW!!  ESPECTACULAR LOFT DISEÑO AD;21731634;Concepción;Entire home/apt;120;7;1;2020-02-29;0.21;10;89;2020-07-17;Madrid;Spain;40.43458652451667, -3.6529500000138553;Spain, Madrid, Concepción
42242639;Luxury & Stylish - 1BD 1BTH - Opera;115485713;Palacio;Entire home/apt;125;2;2;2020-03-13;0.43;4;365;2020-07-17;Madrid;Spain;40.41815157012482, -3.708932865399137;Spain, Madrid, Palacio
42333761;APARTAMENTO LUMINOSO BIEN SITUADO, MADRID CAPITAL;296076912;El Viso;Entire home/apt;270;2;0;;;1;181;2020-07-17;Madrid;Spain;40.450698494677006, -3.681006127069456;Spain, Madrid, El Viso
42341211;Central and charming semi double room in Chueca;273560101;Justicia;Private room;29;1;1;2020-03-02;0.22;6;365;2020-07-17;Madrid;Spain;40.42156360323025, -3.6990134371577117;Spain, Madrid, Justicia
42370350;Stunning Apartment with Two Bedrooms in Madrid;319139907;Sol;Entire home/apt;75;1;1;2020-03-15;0.24;1;364;2020-07-17;Madrid;Spain;40.41534925396183, -3.703500795427987;Spain, Madrid, Sol
42377092;NEW HEIMA CITY CENTER - MAYOR SQUARE;23603298;Sol;Entire home/apt;163;1;0;;;17;2;2020-07-17;Madrid;Spain;40.41568189779829, -3.704376501813258;Spain, Madrid, Sol
42403175;DESIGN LUXURY APART. JUSTICIA/TRIBUNAL 5PAX;81595229;Justicia;Entire home/apt;150;2;0;;;1;84;2020-07-17;Madrid;Spain;40.4288051412861, -3.701294392905569;Spain, Madrid, Justicia
42424696;COVARRUBIAS II;28038703;Trafalgar;Entire home/apt;5000;1;0;;;121;365;2020-07-17;Madrid;Spain;40.433062810733134, -3.699204997392717;Spain, Madrid, Trafalgar
42473926;alojamiento ideal en Madrid  para sentirse en casa;338192057;Buenavista;Private room;42;2;2;2020-03-16;0.43;1;132;2020-07-17;Madrid;Spain;40.37248953452939, -3.7250940846347;Spain, Madrid, Buenavista
42502614;Shared room in Student Residence;336848315;Almagro;Shared room;30;1;0;;;17;225;2020-07-17;Madrid;Spain;40.42934193200513, -3.6948389351304995;Spain, Madrid, Almagro
42502657;Charming penthouse in chueca district;336004954;Justicia;Entire home/apt;30;1;3;2020-07-10;1.96;2;218;2020-07-17;Madrid;Spain;40.42075298552743, -3.6972115833417902;Spain, Madrid, Justicia
42505599;Adorable and modern 3 bedroom 2 bath in Madrid;276565844;Arapiles;Entire home/apt;40;4;0;;;101;0;2020-07-17;Madrid;Spain;40.431980391830145, -3.709099359967306;Spain, Madrid, Arapiles
42507814;Cute apartment with private bedroom close to Metro;276565844;Gaztambide;Entire home/apt;35;4;0;;;101;0;2020-07-17;Madrid;Spain;40.43049036161484, -3.7123477488380505;Spain, Madrid, Gaztambide
42531554;Private bedroom in unique Madrid apartment;276565844;Universidad;Private room;32;4;0;;;101;0;2020-07-17;Madrid;Spain;40.42753782508074, -3.7086728226151826;Spain, Madrid, Universidad
42572397;Luxury and exclusive zone in Madrid.;24017463;Recoletos;Private room;80;2;0;;;1;180;2020-07-17;Madrid;Spain;40.423008522651, -3.6863601856655004;Spain, Madrid, Recoletos
42583202;H3 PLAZA ELIPTICA双层床双人房;129188796;Pradolongo;Private room;29;5;0;;;14;166;2020-07-17;Madrid;Spain;40.38555682126345, -3.7053733053866913;Spain, Madrid, Pradolongo
42594319;Refurbished Apartment in MADRID DOWNTOWN;16084859;Universidad;Entire home/apt;85;3;0;;;1;0;2020-07-17;Madrid;Spain;40.421682144426654, -3.704993173324318;Spain, Madrid, Universidad
42598339;Maravilloso piso con terraza en Chueca;337078106;Justicia;Entire home/apt;30;1;4;2020-07-08;2.4;2;224;2020-07-17;Madrid;Spain;40.422669177940904, -3.6969241258308334;Spain, Madrid, Justicia
42621501;Lugar ideal para el descanso con zonas de turismo.;339528861;Numancia;Private room;20;1;0;;;1;365;2020-07-17;Madrid;Spain;40.405166794374644, -3.6584101192944862;Spain, Madrid, Numancia
42640850;20 min to the city center Callao, piso moderno;10019631;Ventas;Entire home/apt;100;1;0;;;4;0;2020-07-17;Madrid;Spain;40.4316737942698, -3.649019987838033;Spain, Madrid, Ventas
42650422;Relax y confort para tu descanso;179598942;Justicia;Private room;38;1;2;2020-03-12;0.43;1;0;2020-07-17;Madrid;Spain;40.427970379509944, -3.699765390008057;Spain, Madrid, Justicia
42675334;Bright & Luxurious - 1BD 2BTH - Atocha/Retiro;339977628;Jerónimos;Entire home/apt;118;2;0;;;1;2;2020-07-17;Madrid;Spain;40.40745034126314, -3.690452939934429;Spain, Madrid, Jerónimos
42681017;Duplex en el centro de Madrid;139050071;Universidad;Shared room;38;1;1;2020-03-04;0.22;1;365;2020-07-17;Madrid;Spain;40.42721876836124, -3.7090431754164634;Spain, Madrid, Universidad
42702865;Genuine Apartments in Barrio Salamanca by Allô Housing;4599639;Goya;Entire home/apt;91;28;0;;;37;16;2020-07-17;Madrid;Spain;40.42532098821185, -3.6762395128247785;Spain, Madrid, Goya
42735096;Linda Habitación Para 3 - Quintana;14045484;Quintana;Private room;50;1;0;;;2;365;2020-07-17;Madrid;Spain;40.434388053471544, -3.647874389026649;Spain, Madrid, Quintana
42770674;CHAMBERÍ DELUXE APARTMENT  III;258850169;Vallehermoso;Entire home/apt;250;1;0;;;20;47;2020-07-17;Madrid;Spain;40.44632062042174, -3.708231798820377;Spain, Madrid, Vallehermoso
42773322;Acogedora habitación 2 camas;10531070;Goya;Private room;25;1;0;;;5;365;2020-07-17;Madrid;Spain;40.42712502852989, -3.6758658252731378;Spain, Madrid, Goya
42780534;Piso Tranquilo y Agradable en el centro de Madrid;232438295;Universidad;Private room;70;1;1;2020-06-24;1.0;3;365;2020-07-17;Madrid;Spain;40.427019308696046, -3.7027549835559905;Spain, Madrid, Universidad
42794021;PISO completo grupo familia MADRID carabanchel;329651519;Puerta Bonita;Entire home/apt;39;3;0;;;14;365;2020-07-17;Madrid;Spain;40.38110944315789, -3.7331603883744;Spain, Madrid, Puerta Bonita
42801677;PARQUE DEL RETIRO Duplex III;304276261;Niño Jesús;Entire home/apt;60;5;0;;;31;184;2020-07-17;Madrid;Spain;40.414997238968766, -3.6746885832996887;Spain, Madrid, Niño Jesús
42830923;Centro / Acacias;325163963;Acacias;Entire home/apt;60;1;10;2020-07-15;3.49;17;355;2020-07-17;Madrid;Spain;40.401969099918894, -3.7104133566760606;Spain, Madrid, Acacias
42854659;Comodidad y tranquilidad;42415377;Casa de Campo;Private room;25;1;0;;;1;180;2020-07-17;Madrid;Spain;40.42654860319764, -3.7296893084322806;Spain, Madrid, Casa de Campo
42868897;Rooms to let, super central, comfy;4190343;Cortes;Private room;25;60;0;;;22;365;2020-07-17;Madrid;Spain;40.41506547359192, -3.699055694374066;Spain, Madrid, Cortes
42869531;ESPECTACULAR PISO DE LUJO GRAN VIA-CHUECA 1600€MES;331982718;Justicia;Entire home/apt;50;90;1;2020-04-30;0.38;4;62;2020-07-17;Madrid;Spain;40.423751269506745, -3.6991347469713376;Spain, Madrid, Justicia
42871760;Madrid Rio / Monederos D;325163963;Almendrales;Entire home/apt;50;1;11;2020-06-30;3.4;17;352;2020-07-17;Madrid;Spain;40.38703486959808, -3.701190506514097;Spain, Madrid, Almendrales
42950377;MT 2 Bedroom Exterior ·  with Balcony in Calatrava;260951784;Palacio;Entire home/apt;52;7;0;;;10;340;2020-07-17;Madrid;Spain;40.40955135032718, -3.713513851694003;Spain, Madrid, Palacio
42987889;ESTUDIO SANZ RASO;341851190;Numancia;Entire home/apt;46;5;0;;;33;365;2020-07-17;Madrid;Spain;40.39454687411514, -3.6590287946598283;Spain, Madrid, Numancia
43016476;Academia IV;247570318;Jerónimos;Entire home/apt;101;30;0;;;244;364;2020-07-17;Madrid;Spain;40.415164576258135, -3.6918189516505113;Spain, Madrid, Jerónimos
43032579;LA LATINA Apartment;304276261;Embajadores;Entire home/apt;55;7;0;;;31;278;2020-07-17;Madrid;Spain;40.40834208661233, -3.709939831695839;Spain, Madrid, Embajadores
43043037;PARQUE DEL RETIRO Duplex I;304276261;Niño Jesús;Entire home/apt;50;10;0;;;31;340;2020-07-17;Madrid;Spain;40.41362253160788, -3.6731201557352704;Spain, Madrid, Niño Jesús
43074195;Estudio Plus Sanz Raso;342198022;Numancia;Entire home/apt;48;5;0;;;12;365;2020-07-17;Madrid;Spain;40.394740731676265, -3.6606930480626905;Spain, Madrid, Numancia
43102729;Castello III;247570318;Castellana;Entire home/apt;96;30;0;;;244;47;2020-07-17;Madrid;Spain;40.4367199146603, -3.6788560441039793;Spain, Madrid, Castellana
43163275;Céntrico y tranquilo de un dormitorio;723539;Palacio;Entire home/apt;100;15;0;;;15;90;2020-07-17;Madrid;Spain;40.42188953031152, -3.711576695179625;Spain, Madrid, Palacio
43178459;R4D Nice apartament in IBIZA-Madrid Retiro;27159185;Ibiza;Entire home/apt;45;3;1;2020-05-20;0.51;8;226;2020-07-17;Madrid;Spain;40.41656948139142, -3.673624459026447;Spain, Madrid, Ibiza
43183603;Almagro I;247570318;Almagro;Entire home/apt;69;30;0;;;244;365;2020-07-17;Madrid;Spain;40.431604323415606, -3.692220153012119;Spain, Madrid, Almagro
43183957;Claudio Coello XVII;247570318;Castellana;Entire home/apt;80;30;0;;;244;365;2020-07-17;Madrid;Spain;40.429181689812545, -3.684171966352983;Spain, Madrid, Castellana
43192251;Santiago III;247570318;Palacio;Entire home/apt;96;30;0;;;244;365;2020-07-17;Madrid;Spain;40.41700466742735, -3.7088777247691156;Spain, Madrid, Palacio
43196310;Eloy Gonzalo I;247570318;Trafalgar;Entire home/apt;80;30;0;;;244;253;2020-07-17;Madrid;Spain;40.43428537418509, -3.6998108813312425;Spain, Madrid, Trafalgar
43236440;Valverde III;247570318;Universidad;Entire home/apt;64;30;0;;;244;365;2020-07-17;Madrid;Spain;40.42250742373142, -3.702888719694276;Spain, Madrid, Universidad
43256205;Torre Madrid XLIII;247570318;Argüelles;Entire home/apt;64;30;0;;;244;0;2020-07-17;Madrid;Spain;40.4249699650866, -3.7133221874149798;Spain, Madrid, Argüelles
43265285;Principe de Vergara V;247570318;Lista;Entire home/apt;112;30;0;;;244;2;2020-07-17;Madrid;Spain;40.43239797609123, -3.6780831242532694;Spain, Madrid, Lista
43339009;Brand new 6 people flat Downtown Madrid;48380095;Universidad;Entire home/apt;80;1;0;;;6;0;2020-07-17;Madrid;Spain;40.427128188156296, -3.7014455952562337;Spain, Madrid, Universidad
43378495;Hostal Sol Square | Habitación Doble Matrimonial;309650218;Embajadores;Private room;50;1;0;;;11;251;2020-07-17;Madrid;Spain;40.41197931797187, -3.7019156959516377;Spain, Madrid, Embajadores
43398048;Estudio en Malasaña ( centro de Madrid );135685500;Universidad;Entire home/apt;30;5;0;;;1;0;2020-07-17;Madrid;Spain;40.424195274020775, -3.7013706233297934;Spain, Madrid, Universidad
43429463;Gran Vía Suites by Be Mate Studio 8;344543262;Sol;Entire home/apt;999;1;0;;;10;284;2020-07-17;Madrid;Spain;40.418321398622254, -3.699651115157914;Spain, Madrid, Sol
43429821;Private room in shared chalet, Alameda Osuna;339174250;Alameda de Osuna;Entire home/apt;35;1;0;;;19;354;2020-07-17;Madrid;Spain;40.457623152865615, -3.5880226966926743;Spain, Madrid, Alameda de Osuna
43429870;Atocha & Museos - Impecable y Nuevo apartamento;346159684;Embajadores;Entire home/apt;49;1;2;2020-07-01;0.92;1;0;2020-07-17;Madrid;Spain;40.40972908803841, -3.6944537395846453;Spain, Madrid, Embajadores
43472488;Lagasca XXXI;247570318;Recoletos;Entire home/apt;69;30;0;;;244;365;2020-07-17;Madrid;Spain;40.426176120684836, -3.685795749931722;Spain, Madrid, Recoletos
43495129;Apartamento Luminoso frente al Parque del Retiro;346521648;Recoletos;Entire home/apt;40;24;1;2020-06-09;0.77;1;12;2020-07-17;Madrid;Spain;40.42173326175285, -3.6869531738697465;Spain, Madrid, Recoletos
43506879;Espectacular estudio diseño Madrid-Centro Gran Via;135421173;Justicia;Entire home/apt;40;2;0;;;1;358;2020-07-17;Madrid;Spain;40.42050398317486, -3.699717638446655;Spain, Madrid, Justicia
43553382;Apartamento con terraza bien comunicado en Madrid;236573839;Valdeacederas;Entire home/apt;45;5;0;;;4;274;2020-07-17;Madrid;Spain;40.46418019875795, -3.702913348444667;Spain, Madrid, Valdeacederas
43574999;"Lovely flat Hospital ""La Paz"" Chamartin 4torres";129453288;Castilla;Entire home/apt;60;5;1;2020-07-01;1.0;2;70;2020-07-17;Madrid;Spain;40.47014572850846, -3.6858128681570563;Spain, Madrid, Castilla
43619140;Apartamento de diseño con patio Pza. Mayor;348278428;Embajadores;Entire home/apt;90;1;1;2020-06-11;0.81;1;365;2020-07-17;Madrid;Spain;40.41269323819102, -3.7063662040810077;Spain, Madrid, Embajadores
43629871;7 km aeropuerto, 8 km centro de madrid . Metro L2;261769646;Arcos;Private room;26;1;0;;;1;185;2020-07-17;Madrid;Spain;40.41591866197902, -3.6200229688972954;Spain, Madrid, Arcos
43652649;Toma el sol en el centro de Madrid! Serás un@ más;49107335;Prosperidad;Private room;39;2;0;;;1;172;2020-07-17;Madrid;Spain;40.43942526249921, -3.678642884215231;Spain, Madrid, Prosperidad
43653469;Habitación en piso compartido Plaza castilla;75775385;Valdeacederas;Private room;14;90;0;;;2;363;2020-07-17;Madrid;Spain;40.46537004770042, -3.694009843296984;Spain, Madrid, Valdeacederas
43705855;Una buena habitación ensoleada en zona tranquila;296398040;Entrevías;Private room;20;1;0;;;1;184;2020-07-17;Madrid;Spain;40.38304895964644, -3.6704021625855288;Spain, Madrid, Entrevías
